Date,Species,10th Percentile,90th Percentile,Minimum,Maximum,Mean,56-'59 AVERAGE,60-'69 AVERAGE,70-'79 AVERAGE,80-'89 AVERAGE,90-'99 AVERAGE,2000-2009 AVERAGE,2010-2020 AVERAGE,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Current Year
10-Jul,Chum,0.00,0.37,0.00,0.81,0.11,0.08,0.08,0.08,0.11,0.19,0.04,0.19,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.38,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.23,0.30,0.26,0.00,0.00,0.47,0.30,0.60,0.29,0.27,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.14,0.14,0.00,0.00,0.00,,0.41,0.00,0.00,0.00,0.15,0.81,0.00,0.35,0.00,0.15,0.00,0.00
11-Jul,Chum,0.00,0.45,0.00,0.96,0.15,0.08,0.08,0.14,0.14,0.29,0.09,0.20,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.38,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.38,0.00,0.29,0.00,0.00,0.23,0.30,0.26,0.96,0.00,0.47,0.30,0.60,0.29,0.27,0.00,0.00,0.00,0.00,0.00,0.11,0.23,0.13,0.27,0.14,0.00,0.00,0.00,,0.41,0.00,0.00,0.00,0.15,0.81,0.00,0.48,0.00,0.15,0.00,0.00
12-Jul,Chum,0.00,0.47,0.00,1.09,0.19,0.32,0.11,0.14,0.20,0.38,0.09,0.24,0.31,0.32,0.31,0.32,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.44,0.38,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.38,0.00,0.29,0.26,0.29,0.23,0.30,0.26,0.96,0.00,0.47,0.30,0.60,0.29,0.27,0.00,0.47,0.43,0.00,0.00,0.11,0.23,0.13,0.27,0.14,0.00,0.00,0.00,,0.53,0.00,0.00,0.00,0.15,1.09,0.00,0.48,0.00,0.15,0.00,0.00
13-Jul,Chum,0.00,0.54,0.00,1.37,0.25,0.42,0.20,0.17,0.20,0.52,0.11,0.28,0.31,0.74,0.31,0.32,0.00,0.29,0.31,0.00,0.00,0.00,0.29,0.44,0.38,0.29,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.83,0.00,0.28,0.00,0.00,0.38,0.00,0.29,0.26,0.29,0.23,0.30,0.26,0.96,0.00,0.47,0.30,0.89,0.29,0.27,0.24,1.37,0.43,0.00,0.00,0.31,0.23,0.13,0.27,0.14,0.00,0.00,0.00,,0.53,0.00,0.15,0.00,0.15,1.09,0.21,0.48,0.00,0.15,0.00,0.00
14-Jul,Chum,0.00,0.69,0.00,1.49,0.31,0.42,0.23,0.20,0.36,0.58,0.14,0.34,0.31,0.74,0.31,0.32,0.00,0.29,0.31,0.29,0.00,0.00,0.29,0.44,0.38,0.29,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.83,0.00,0.59,0.00,0.31,0.38,0.55,0.69,0.26,0.29,0.23,0.69,0.26,0.96,0.00,0.47,0.30,1.49,0.29,0.27,0.24,1.37,0.43,0.31,0.00,0.31,0.23,0.13,0.27,0.14,0.00,0.00,0.00,,0.53,0.00,0.42,0.21,0.15,1.23,0.21,0.48,0.00,0.15,0.00,0.00
15-Jul,Chum,0.00,0.78,0.00,1.97,0.38,0.42,0.37,0.30,0.36,0.72,0.18,0.41,0.31,0.74,0.31,0.32,0.00,0.29,0.31,0.61,0.59,0.00,0.29,0.92,0.38,0.29,0.00,0.00,0.30,0.72,0.55,0.00,0.00,0.83,0.00,0.59,0.00,0.31,0.38,0.55,0.69,0.26,0.29,0.23,0.69,0.26,0.96,0.00,0.47,0.30,1.49,0.29,0.27,0.24,1.97,1.25,0.31,0.00,0.31,0.23,0.39,0.48,0.14,0.00,0.00,0.00,,0.53,0.00,0.42,0.21,0.15,1.48,0.50,0.48,0.15,0.15,0.00,0.18
16-Jul,Chum,0.00,1.14,0.00,2.56,0.44,0.42,0.49,0.32,0.49,0.84,0.18,0.41,0.31,0.74,0.31,0.32,0.00,0.29,0.31,1.55,0.59,0.00,0.29,1.20,0.38,0.29,0.26,0.00,0.30,0.72,0.55,0.00,0.00,0.83,0.00,0.59,0.00,0.31,0.38,0.81,0.98,0.26,0.29,0.23,1.09,0.53,1.26,0.00,0.47,0.30,1.49,0.60,0.27,0.24,2.56,1.25,0.31,0.00,0.31,0.23,0.39,0.48,0.14,0.00,0.00,0.00,,0.53,0.00,0.42,0.21,0.15,1.48,0.50,0.48,0.15,0.15,0.00,0.18
17-Jul,Chum,0.00,1.14,0.00,3.77,0.54,0.57,0.55,0.35,0.55,1.02,0.30,0.54,0.89,0.74,0.31,0.32,0.00,0.58,0.31,1.55,0.89,0.00,0.29,1.20,0.38,0.29,0.26,0.30,0.30,0.72,0.55,0.00,0.00,0.83,0.00,0.59,0.33,0.31,0.38,0.81,0.98,0.26,0.29,0.52,1.09,0.53,1.26,0.00,0.47,0.57,1.49,0.87,0.27,0.24,3.77,1.25,0.31,0.26,0.31,0.23,0.99,0.72,0.14,0.00,0.00,0.00,,0.53,0.12,0.52,0.21,0.15,2.19,0.90,0.48,0.15,0.15,0.00,0.34
18-Jul,Chum,0.00,1.26,0.00,4.65,0.64,0.71,0.62,0.48,0.73,1.11,0.36,0.57,1.19,0.74,0.60,0.32,0.24,0.58,0.31,2.01,0.89,0.00,0.29,1.20,0.38,0.29,0.85,0.58,0.30,1.15,0.55,0.00,0.00,0.83,0.00,0.59,0.93,0.31,0.38,0.81,1.86,0.26,0.29,0.52,1.09,0.84,1.26,0.00,0.47,0.57,1.49,0.87,0.27,0.24,4.65,1.25,0.31,0.26,0.31,0.23,1.54,0.84,0.14,0.00,0.00,0.00,,0.53,0.12,0.52,0.21,0.15,2.19,1.04,0.61,0.15,0.15,0.22,
19-Jul,Chum,0.05,1.81,0.00,5.50,0.81,0.78,0.84,0.51,0.84,1.62,0.43,0.72,1.48,0.74,0.60,0.32,0.24,0.58,0.31,3.00,0.89,0.00,0.29,1.80,0.98,0.29,0.85,0.58,0.30,1.15,0.55,0.00,0.00,0.83,0.00,0.87,0.93,0.74,0.38,1.10,1.86,0.68,0.29,0.52,1.09,0.84,1.82,0.00,1.01,1.51,2.37,0.87,0.70,0.54,5.50,1.84,0.31,0.26,0.31,0.23,1.72,1.22,0.14,0.12,0.00,0.00,,0.53,0.12,0.65,0.21,0.56,2.19,1.55,0.61,0.37,0.37,0.22,
20-Jul,Chum,0.12,1.86,0.00,6.39,0.94,1.00,0.93,0.57,1.02,1.71,0.55,0.92,2.04,0.74,0.91,0.32,0.24,0.88,0.31,3.30,0.89,0.00,0.29,1.80,0.98,0.56,0.85,0.58,0.30,1.15,0.55,0.00,0.00,0.83,0.55,0.87,0.93,0.74,0.38,1.39,2.69,0.68,0.65,0.52,1.39,0.84,1.82,0.00,1.01,1.51,2.37,0.87,0.70,0.54,6.39,1.84,0.31,0.26,0.45,0.36,1.72,1.87,0.40,0.12,0.00,0.00,,0.53,0.12,0.93,0.21,1.10,2.61,1.70,1.01,0.59,0.37,0.22,
21-Jul,Chum,0.16,2.37,0.00,6.94,1.13,1.43,1.23,0.65,1.20,1.91,0.72,1.01,3.43,0.74,1.23,0.32,0.24,1.39,0.61,4.97,1.20,0.00,0.58,1.80,0.98,0.56,0.85,0.87,0.30,1.43,0.55,0.00,0.29,0.83,0.55,0.87,0.93,0.74,0.38,1.66,3.50,0.68,0.65,0.52,1.70,1.28,2.37,0.00,1.31,1.51,2.37,1.48,0.70,0.54,6.94,1.84,0.31,0.26,0.68,0.96,1.72,2.52,0.65,0.12,0.00,0.00,,0.78,0.12,0.93,0.21,1.10,2.79,1.83,1.38,0.59,0.37,0.22,
22-Jul,Chum,0.26,2.54,0.00,9.26,1.35,1.79,1.58,0.74,1.29,2.29,0.84,1.30,4.86,0.74,1.23,0.32,0.54,1.39,1.23,6.08,1.20,0.27,0.87,2.65,0.98,0.56,0.85,1.14,0.30,1.68,0.55,0.00,0.29,1.13,0.55,0.87,0.93,0.74,0.38,1.66,4.07,0.68,0.65,0.52,2.00,1.28,2.37,0.00,1.31,1.51,2.37,2.03,0.99,0.95,9.26,2.12,0.31,0.26,0.93,0.96,1.72,3.46,0.65,0.12,0.00,0.00,,0.89,0.44,1.38,0.47,1.10,3.40,2.26,1.64,0.59,0.79,0.22,
23-Jul,Chum,0.27,3.07,0.00,11.45,1.62,2.01,1.98,0.90,1.64,2.77,0.99,1.46,5.17,0.74,1.23,0.90,0.54,2.53,1.88,7.40,1.20,0.48,1.53,2.65,0.98,0.56,0.85,1.58,0.65,1.99,0.87,0.00,0.29,1.37,0.55,0.87,1.83,1.02,0.38,2.41,4.67,0.68,1.07,0.52,2.00,1.82,2.85,0.00,1.60,1.51,3.21,2.29,0.99,1.35,11.45,2.42,0.31,0.26,0.93,1.33,1.84,3.99,1.05,0.22,0.00,0.00,,0.89,1.08,1.38,0.60,1.24,3.62,2.26,1.89,0.86,0.79,0.22,
24-Jul,Chum,0.30,3.15,0.00,12.36,1.84,2.46,2.26,1.06,1.83,2.95,1.26,1.57,5.63,1.03,1.52,1.68,1.00,2.83,2.19,8.49,1.47,0.48,1.53,3.06,0.98,0.56,0.85,1.58,0.96,1.99,0.87,0.00,0.29,1.86,0.86,1.33,2.39,1.02,0.38,2.41,5.78,0.68,1.07,0.52,2.00,2.08,2.85,0.00,2.05,1.51,3.21,2.29,1.22,1.35,12.36,2.69,0.77,0.26,1.12,1.93,2.34,4.86,1.05,0.33,0.00,0.00,,1.08,1.08,1.38,0.60,1.57,3.77,2.26,2.01,0.99,0.99,0.22,
25-Jul,Chum,0.41,3.56,0.00,12.80,2.13,3.01,2.43,1.23,2.24,3.35,1.53,1.88,5.95,1.03,2.84,2.20,1.00,3.42,2.19,9.03,1.47,0.48,2.10,3.06,0.98,0.56,1.15,2.39,0.96,1.99,0.87,0.00,0.29,1.86,1.46,1.33,2.79,1.02,0.38,2.89,8.31,0.68,1.07,0.52,2.45,2.32,2.85,0.28,2.05,1.77,3.65,2.59,2.04,2.17,12.80,3.28,1.28,0.49,1.49,1.93,2.68,5.89,1.05,0.46,0.00,0.00,,1.40,1.08,1.38,0.60,1.93,4.97,2.88,2.40,1.14,0.99,0.22,
26-Jul,Chum,0.47,4.47,0.00,13.71,2.56,3.70,3.28,1.41,2.76,3.67,1.82,2.22,5.95,1.33,4.75,2.77,1.00,4.04,3.87,10.98,2.82,1.06,2.74,3.06,2.39,0.86,1.46,2.71,0.96,2.28,1.17,0.00,0.29,2.11,1.81,1.33,3.10,1.58,0.97,3.34,10.34,0.95,1.07,0.52,2.68,3.08,3.71,0.28,2.05,1.77,3.65,2.59,2.91,2.78,13.71,3.28,1.28,0.49,1.66,2.87,3.36,6.64,1.44,0.46,0.00,0.00,,1.72,1.50,1.76,0.60,2.32,5.39,3.29,3.03,1.14,1.40,0.22,
27-Jul,Chum,0.48,5.28,0.00,14.51,3.03,4.22,4.08,1.76,3.23,4.16,2.13,2.61,6.26,1.76,5.31,3.57,1.29,4.67,4.53,12.75,5.24,1.06,2.74,3.06,4.08,1.43,1.75,2.71,0.96,2.87,2.58,0.00,0.29,2.69,2.41,1.33,4.23,2.16,1.28,4.59,10.64,1.26,1.07,0.52,3.25,3.31,4.72,0.28,2.92,1.77,4.55,2.59,2.91,3.69,14.51,3.71,1.28,0.72,1.86,3.62,4.03,7.89,1.44,0.46,0.00,0.00,,2.03,1.70,1.76,0.60,2.59,7.06,3.70,3.41,1.56,1.66,0.42,
28-Jul,Chum,0.66,6.28,0.00,16.29,3.56,4.87,4.81,2.05,3.92,4.76,2.32,3.26,6.26,1.76,6.29,5.17,3.59,5.13,5.19,12.75,6.76,1.37,3.30,3.76,4.53,1.72,1.75,2.71,1.79,3.41,2.91,0.00,0.29,2.99,3.32,1.33,4.66,2.47,1.28,5.44,15.05,1.26,1.07,0.52,3.25,4.16,5.76,0.69,2.92,2.07,5.40,2.59,3.18,4.11,16.29,4.56,1.72,0.95,1.86,3.99,4.42,8.18,1.44,0.64,0.00,0.00,,2.62,1.70,2.01,0.81,3.75,8.98,4.10,4.73,1.83,2.02,0.62,
29-Jul,Chum,0.79,7.32,0.00,18.17,4.16,5.61,5.61,2.51,4.40,5.89,2.66,3.68,8.27,1.76,7.22,5.17,4.96,6.89,5.56,14.60,7.38,1.67,3.60,4.91,4.84,1.72,2.01,3.28,2.64,3.95,3.23,0.00,0.29,3.81,3.94,1.91,5.66,2.74,1.28,5.73,15.95,1.26,1.07,0.78,4.03,5.50,5.76,0.69,4.30,4.48,7.14,4.56,3.71,5.47,18.17,4.56,2.13,1.22,2.13,4.49,5.19,9.03,1.56,0.85,0.00,0.00,,2.95,1.70,2.37,0.81,4.27,10.64,4.24,5.28,2.26,2.29,0.62,
30-Jul,Chum,0.99,8.59,0.00,19.30,4.72,6.58,6.08,2.97,5.22,6.44,3.02,4.24,8.72,1.76,8.46,7.39,5.37,7.45,6.18,15.01,8.58,1.67,3.86,5.19,5.78,1.72,2.30,3.83,2.64,4.36,3.54,0.70,0.29,5.12,4.52,2.42,6.08,3.58,1.70,6.58,18.26,1.26,1.32,1.28,4.80,7.29,6.05,0.69,4.30,4.80,8.60,4.98,4.11,6.57,19.30,5.00,2.47,2.01,2.51,4.49,6.37,9.82,1.68,0.85,0.00,0.00,,3.58,1.97,2.37,1.20,5.28,12.71,4.24,5.63,2.82,2.56,0.75,
31-Jul,Chum,1.26,9.86,0.00,20.74,5.43,7.76,6.74,3.59,6.39,7.16,3.38,4.84,9.69,2.37,9.98,8.99,6.29,7.71,6.80,17.05,8.58,2.09,4.64,6.32,5.78,2.17,2.58,4.11,2.91,5.71,4.13,0.70,0.29,7.45,5.60,2.42,6.08,5.89,2.62,6.87,19.18,1.68,1.32,1.73,7.66,10.92,6.32,0.69,5.20,5.99,9.22,5.82,4.52,7.68,20.74,5.43,2.47,2.26,2.63,4.65,7.45,11.18,1.95,1.22,0.00,0.00,,3.93,2.49,2.37,1.84,6.32,14.05,5.31,6.35,3.03,2.69,1.12,
01-Aug,Chum,1.42,11.76,0.00,21.42,6.20,8.85,7.46,4.36,7.30,7.66,4.02,5.82,9.93,2.37,9.98,13.12,6.92,7.71,7.12,19.74,8.88,3.46,5.80,6.32,6.44,2.17,4.93,4.11,3.86,6.17,4.43,0.70,0.57,9.05,7.33,2.42,6.38,8.26,2.89,7.15,21.13,1.68,1.32,2.00,9.35,12.85,6.32,0.69,5.20,6.57,10.13,6.08,4.52,9.38,21.42,6.28,3.22,2.76,3.10,5.54,9.06,12.91,2.07,1.58,0.00,0.00,,5.63,3.07,2.99,2.37,7.65,16.58,6.52,6.97,3.42,2.97,1.30,
02-Aug,Chum,1.74,13.04,0.00,23.98,7.03,10.07,8.57,5.01,8.24,8.54,4.59,6.54,10.41,2.67,10.19,17.01,7.41,8.56,9.76,21.21,11.16,3.77,6.63,7.17,7.56,2.47,6.05,4.41,5.16,7.02,4.75,0.70,0.81,9.05,8.88,3.24,8.04,9.47,3.21,7.75,22.21,2.11,1.73,2.26,11.61,14.00,6.58,0.69,5.52,8.31,11.56,6.99,5.32,9.38,23.98,7.07,3.22,2.76,3.23,6.18,10.14,16.46,2.20,1.74,0.00,0.00,,6.65,3.45,3.11,2.76,8.45,18.47,8.30,7.24,4.04,2.97,1.51,
03-Aug,Chum,1.90,15.49,0.00,26.05,8.20,12.16,9.75,6.33,9.85,9.65,5.23,7.45,11.98,6.14,10.98,19.53,7.65,10.53,11.48,25.16,12.32,3.77,7.05,7.17,8.77,3.61,6.42,4.41,8.82,9.66,6.07,1.01,0.81,9.92,11.91,4.31,11.64,11.61,3.21,8.66,25.36,2.94,1.73,3.13,13.09,17.10,7.07,1.28,6.32,11.22,12.80,7.31,6.40,10.71,26.05,7.34,3.61,3.53,3.47,6.69,12.38,17.89,2.89,1.86,0.00,0.00,,7.60,4.67,3.25,2.90,9.63,20.50,9.38,7.68,5.91,2.97,1.95,
04-Aug,Chum,2.28,17.75,0.00,29.45,9.31,14.16,10.91,7.63,10.83,11.11,5.86,8.27,14.47,7.22,12.42,22.53,8.26,11.32,12.37,29.45,12.64,5.15,7.94,8.09,9.89,3.98,9.85,4.98,10.24,10.70,6.56,1.01,0.81,10.19,15.61,6.37,12.87,11.61,4.96,8.95,26.50,2.94,1.73,3.60,16.69,18.46,9.27,1.28,6.94,14.60,13.72,8.52,7.25,12.43,28.62,8.46,3.89,3.53,4.85,7.49,13.55,19.22,3.96,2.11,0.00,0.00,,8.67,5.74,3.67,3.42,10.85,22.95,10.18,7.68,6.34,3.17,2.53,
05-Aug,Chum,2.71,18.76,0.00,32.07,10.50,15.94,12.12,8.81,12.16,12.43,6.76,9.31,18.02,8.60,13.30,23.82,8.85,12.53,15.02,32.07,12.64,5.86,10.23,8.67,11.35,3.98,11.88,4.98,12.56,14.18,6.94,1.01,1.10,10.19,18.61,6.65,17.02,11.61,6.10,9.74,30.49,2.94,2.55,4.21,18.12,18.86,10.17,1.48,7.47,17.84,14.03,9.51,7.52,15.48,31.88,8.97,4.15,5.13,5.35,8.67,15.31,20.86,4.78,3.35,0.00,0.00,,9.68,6.98,4.29,3.79,12.18,24.24,12.17,8.91,7.65,3.17,2.53,
06-Aug,Chum,3.12,22.68,0.00,36.51,11.78,17.24,13.42,9.42,14.51,13.65,7.78,10.62,19.23,10.00,14.18,25.56,11.27,13.51,15.61,34.68,12.93,7.26,13.23,9.12,11.97,4.56,12.88,5.33,12.56,14.55,6.94,1.01,2.25,10.19,20.49,8.02,24.40,12.59,6.95,11.35,36.51,2.94,3.76,4.47,21.85,20.24,10.17,1.77,7.78,21.21,14.48,10.28,9.33,18.37,33.88,9.28,5.19,5.40,6.09,10.32,16.80,23.23,7.20,3.55,0.00,0.00,,11.17,8.39,4.90,4.78,14.39,26.97,12.96,10.52,8.74,3.37,2.95,
07-Aug,Chum,3.36,25.68,0.00,40.95,13.25,18.79,14.94,10.37,16.89,15.57,8.89,11.61,22.07,11.36,14.49,27.23,14.26,15.58,18.43,38.54,13.30,8.57,13.23,9.12,13.48,4.88,13.18,6.29,14.05,17.37,6.94,1.28,3.20,11.32,22.00,8.02,33.92,13.99,7.39,12.21,40.95,2.94,4.54,5.86,25.69,21.40,11.06,2.61,8.67,22.60,17.48,11.73,11.30,20.90,39.47,9.83,6.55,7.51,6.81,11.90,18.40,25.65,8.07,4.04,0.00,0.00,,12.27,9.47,5.71,5.47,16.50,28.67,14.01,10.81,9.84,3.37,3.36,
08-Aug,Chum,3.88,28.31,0.00,45.46,14.77,20.05,16.69,11.51,19.01,17.42,10.24,12.77,22.56,13.29,16.53,27.82,17.64,18.00,20.88,39.47,15.36,10.23,14.13,10.41,15.60,5.19,15.19,8.06,14.65,19.70,7.50,1.70,4.03,13.27,22.47,8.49,40.42,15.95,8.21,13.46,45.46,2.94,4.96,5.86,28.64,24.16,11.51,2.91,11.30,23.66,17.90,13.89,14.81,22.63,44.75,10.86,9.65,9.05,7.58,13.65,19.48,29.33,8.68,4.95,0.00,0.00,,13.41,10.35,6.76,6.70,18.30,29.68,15.09,12.70,11.37,3.37,3.78,
09-Aug,Chum,4.25,30.68,0.00,49.72,16.10,21.38,18.06,12.81,20.90,18.74,11.27,13.95,23.17,13.29,18.25,30.79,20.15,20.80,23.12,41.02,16.28,10.23,15.56,11.34,16.95,5.19,17.20,9.45,15.98,22.24,9.56,2.70,5.80,13.27,23.37,8.49,49.72,17.55,9.08,13.46,49.03,2.94,4.96,6.31,30.70,25.26,12.40,3.33,14.27,24.17,18.77,15.28,15.39,25.65,46.51,11.66,11.35,9.85,7.99,14.60,21.18,31.74,9.69,6.27,0.00,0.00,,14.98,11.19,7.80,7.63,20.35,30.65,16.25,14.29,12.88,3.49,3.78,
10-Aug,Chum,4.63,32.70,0.00,58.13,17.60,22.87,18.87,14.10,23.03,20.95,12.68,15.21,23.79,14.57,20.19,32.91,20.62,23.44,25.67,41.33,16.74,10.54,15.94,11.96,16.95,5.48,19.03,10.81,16.50,23.54,14.20,3.14,5.80,14.96,24.53,8.49,58.13,19.55,9.65,13.91,51.26,3.77,5.43,6.31,34.49,27.80,12.40,4.10,19.79,26.25,20.09,15.68,18.71,27.33,49.62,15.48,13.72,10.67,8.78,17.27,23.43,34.36,11.03,7.59,0.00,0.00,,16.97,11.34,8.41,9.22,23.73,32.38,16.44,16.54,13.55,3.49,4.00,
11-Aug,Chum,4.97,34.82,0.00,72.75,19.37,24.29,19.74,15.71,26.69,22.79,14.17,16.67,24.57,15.40,23.34,33.85,22.74,25.83,26.26,44.00,17.44,10.54,15.94,11.96,16.95,5.71,19.33,11.52,18.19,27.22,16.73,3.14,6.22,17.90,26.61,10.24,72.75,21.24,10.91,14.37,55.97,4.33,7.13,6.76,44.13,29.31,12.94,4.48,23.07,27.40,22.08,18.21,20.89,28.50,51.81,18.53,16.40,11.23,9.13,19.92,26.60,35.92,12.54,9.95,0.00,0.00,,19.00,11.56,9.28,10.74,26.23,35.47,17.58,18.07,15.26,3.49,4.44,
12-Aug,Chum,5.35,36.01,0.00,81.10,21.25,25.57,21.78,17.05,29.81,25.06,15.51,18.25,26.57,15.76,26.08,33.85,27.24,30.86,30.70,46.37,18.91,10.54,16.50,13.09,17.56,6.00,19.33,12.05,19.02,33.08,18.50,3.14,8.58,18.33,27.66,10.81,81.10,23.47,12.48,15.29,59.15,4.33,7.13,6.76,56.53,31.87,14.29,4.91,26.24,30.60,23.22,20.06,24.38,29.83,54.05,23.07,17.26,12.65,10.20,21.33,29.96,37.45,14.00,12.28,0.00,0.00,,20.18,12.62,9.67,13.86,28.85,38.22,17.79,19.13,18.27,3.91,4.65,
13-Aug,Chum,6.29,37.83,0.00,87.66,23.06,26.68,23.06,18.58,33.38,27.17,16.98,19.60,26.57,16.80,27.48,35.88,28.65,31.31,34.51,47.30,19.50,10.54,16.81,16.79,18.77,6.37,20.44,12.31,22.25,34.50,20.26,3.44,10.32,21.27,28.15,12.88,87.66,24.88,13.67,15.29,68.69,6.24,7.43,7.05,69.04,33.81,15.09,5.34,28.35,34.99,24.13,22.37,28.58,31.26,56.12,25.49,19.89,12.96,11.39,24.48,32.24,39.13,15.77,13.89,0.00,0.00,,22.02,13.80,9.67,15.60,32.73,39.76,17.94,20.21,20.38,3.91,4.65,
14-Aug,Chum,6.74,39.80,0.00,101.36,24.95,27.53,24.85,20.75,36.99,28.66,18.52,20.91,27.19,17.59,28.74,36.60,29.87,33.13,38.55,48.47,23.62,10.54,19.70,17.34,20.92,6.37,22.44,14.08,24.40,38.75,21.91,5.15,11.75,25.23,29.41,14.37,101.36,25.54,15.67,15.89,75.32,7.29,8.72,7.58,77.28,35.20,15.09,5.58,30.16,36.76,24.13,24.79,30.38,32.73,58.36,28.60,21.52,14.30,13.13,27.50,34.53,40.50,17.74,16.02,0.00,0.00,,23.94,15.64,9.81,17.84,34.44,43.39,18.23,20.43,21.43,3.91,4.79,
15-Aug,Chum,6.89,42.58,0.00,111.36,27.20,30.03,28.20,22.99,39.71,30.73,20.38,22.31,28.09,18.65,34.39,38.97,34.29,37.04,41.74,50.46,30.99,10.97,22.29,19.16,28.66,6.37,24.78,15.53,26.32,40.55,28.87,5.74,12.60,28.59,29.97,16.93,111.36,27.36,18.72,16.20,78.99,7.67,9.80,7.85,82.21,36.98,15.31,5.82,33.47,42.73,26.56,26.04,32.15,36.01,59.27,29.92,25.27,15.68,14.68,30.39,38.56,42.36,18.62,18.20,0.00,0.00,,25.32,18.18,10.91,18.58,36.08,47.60,18.23,21.30,22.72,4.20,4.79,
16-Aug,Chum,7.52,45.59,0.00,121.84,29.17,32.58,30.15,24.98,42.73,32.27,22.48,23.46,29.07,22.62,36.88,41.74,35.25,39.44,45.45,52.58,32.68,11.57,24.51,23.57,29.60,6.82,26.96,16.49,27.65,42.29,33.33,6.31,14.69,31.36,31.18,19.58,121.84,29.66,19.62,16.68,82.64,7.67,11.14,9.55,88.43,40.05,16.80,7.43,33.90,44.57,26.56,27.04,35.15,39.10,60.20,31.93,29.60,17.14,15.87,33.77,41.71,45.69,21.40,19.67,0.00,0.00,,27.96,19.05,11.29,19.35,37.18,50.33,18.23,22.18,24.86,4.20,4.79,
17-Aug,Chum,8.78,49.20,0.00,123.09,31.03,36.17,31.98,27.36,44.50,34.31,24.01,24.59,30.96,29.58,41.52,42.62,37.79,41.74,49.40,53.65,33.56,12.51,25.42,28.80,30.08,6.82,29.02,18.30,30.79,44.49,42.00,6.86,17.29,32.29,32.10,20.50,123.09,31.95,24.27,16.68,84.97,8.53,11.95,10.47,90.21,42.87,16.80,9.16,36.27,46.41,27.81,29.20,37.62,41.85,64.36,33.57,31.40,19.22,16.91,34.93,42.72,48.90,24.80,21.25,0.00,0.00,,29.50,19.70,11.72,20.00,39.78,52.85,18.37,22.33,27.42,4.20,4.79,
18-Aug,Chum,8.94,53.53,0.00,126.39,33.07,40.14,34.62,29.18,46.53,36.77,25.69,25.60,33.09,33.72,48.46,45.29,38.74,46.61,58.50,55.93,35.72,13.43,26.31,32.01,32.12,6.82,30.80,19.11,32.31,48.96,45.19,7.97,19.65,33.39,32.97,21.44,126.39,33.39,24.71,16.94,87.58,8.53,11.95,12.01,97.92,45.87,18.33,9.56,37.45,49.19,29.27,32.69,40.99,44.75,69.20,36.27,34.07,22.35,18.31,36.54,46.35,50.59,26.41,22.25,0.00,0.00,,32.18,20.14,12.13,20.76,41.00,55.48,18.37,22.99,28.74,4.20,4.94,
19-Aug,Chum,9.38,54.99,0.00,132.67,35.08,42.58,36.87,31.72,48.64,38.73,27.78,26.75,34.40,39.40,50.30,46.24,41.57,48.81,64.46,55.93,38.81,14.37,28.38,36.00,33.55,6.82,32.57,20.75,37.41,53.56,48.76,7.97,22.27,34.69,35.60,23.61,132.67,34.34,27.40,17.24,91.04,8.53,13.94,13.53,100.54,47.13,20.01,10.67,39.61,52.25,30.78,34.96,43.19,46.10,72.86,36.89,37.77,24.09,20.92,37.56,47.52,53.28,32.17,24.46,0.00,0.00,,33.92,21.39,13.02,22.12,43.12,57.18,18.77,22.99,30.77,4.20,5.23,
20-Aug,Chum,9.86,57.46,0.00,137.34,36.88,46.45,38.91,33.74,50.11,40.42,29.43,27.93,38.92,44.21,52.77,49.90,42.50,50.25,65.79,58.21,43.48,14.37,31.58,39.68,36.45,6.82,34.34,20.75,41.74,56.33,51.06,8.57,24.02,36.09,36.94,27.51,137.34,35.24,27.40,17.24,91.97,8.53,14.31,15.36,104.83,48.90,20.92,11.79,41.15,54.50,31.71,35.59,45.91,47.88,76.45,38.27,38.22,27.01,23.04,40.55,48.89,55.29,35.28,26.01,0.00,0.00,,34.21,23.09,14.09,24.55,45.79,58.25,19.21,23.43,32.30,4.41,5.67,
